id,category,subcategory,material_name,manufacturer,process,density,yield_strength,uts,elongation,modulus,hardness,thermal_conductivity,C,O,Fe,Cr,Ni,Mo,Mn,Si,Cu,Al,Ti,V,Co,W,Nb,N,P,S,Mg,Zn,Sn,Be,Ta,La,Ce,fatigue_strength,impact_strength,corrosion_resistance,machinability,weldability,heat_treatment,source
M_001119,Metal,Alloy Steel,AISI 8620 (Martensitic),Generic,Wrought,7.85,460.6499999999999,621.5999999999999,24.0,210.0,188.7,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001101,Metal,Alloy Steel,AISI 8620 (Normalized),Generic,Wrought,7.85,369.35,498.4,23.5,210.0,151.3,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001116,Metal,Alloy Steel,AISI 8620 (Precipitation Hardened),Generic,Wrought,7.85,423.3,571.2,21.75,210.0,173.4,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001102,Metal,Alloy Steel,AISI 8620 (Quenched),Generic,Wrought,7.85,361.05,487.2,25.5,210.0,147.9,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001107,Metal,Alloy Steel,AISI 8620 (Solution Treated),Generic,Wrought,7.85,402.55,543.1999999999999,20.5,210.0,164.9,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001106,Metal,Alloy Steel,AISI 8620 (Stress Relief),Generic,Wrought,7.85,473.1,638.4,27.25,210.0,193.8,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001115,Metal,Alloy Steel,AISI 8620 (Stress Relieved),Generic,Wrought,7.85,390.1,526.4,27.25,210.0,159.79999999999998,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001103,Metal,Alloy Steel,AISI 8620 (Tempered (200°C)),Generic,Wrought,7.85,419.15,565.6,24.0,210.0,171.7,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001104,Metal,Alloy Steel,AISI 8620 (Tempered (400°C)),Generic,Wrought,7.85,444.05,599.2,25.5,210.0,181.9,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001105,Metal,Alloy Steel,AISI 8620 (Tempered (600°C)),Generic,Wrought,7.85,435.75,588.0,25.0,210.0,178.5,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001128,Metal,Alloy Steel,AISI 9310 (Aged (150°C)),Generic,Wrought,7.85,1122.0,1407.6,12.839999999999998,210.0,387.6,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001129,Metal,Alloy Steel,AISI 9310 (Aged (200°C)),Generic,Wrought,7.85,1045.0,1311.0,9.6,210.0,361.0,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001120,Metal,Alloy Steel,AISI 9310 (Annealed),Generic,Wrought,7.85,968.0,1214.4,11.16,210.0,334.4,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001132,Metal,Alloy Steel,AISI 9310 (As-Cast),Generic,Wrought,7.85,1210.0,1518.0000000000002,10.2,210.0,418.00000000000006,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001131,Metal,Alloy Steel,AISI 9310 (As-Forged),Generic,Wrought,7.85,1100.0,1380.0,11.4,210.0,380.0,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001130,Metal,Alloy Steel,AISI 9310 (As-Rolled),Generic,Wrought,7.85,946.0,1186.8,9.72,210.0,326.8,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001137,Metal,Alloy Steel,AISI 9310 (Austenitic),Generic,Wrought,7.85,1220.9999999999998,1531.7999999999995,12.72,210.0,421.8,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001133,Metal,Alloy Steel,AISI 9310 (Cold Rolled),Generic,Wrought,7.85,1254.0,1573.1999999999998,13.079999999999998,210.0,433.2,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001138,Metal,Alloy Steel,AISI 9310 (Ferritic),Generic,Wrought,7.85,1144.0,1435.2,9.48,210.0,395.2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001134,Metal,Alloy Steel,AISI 9310 (Hot Rolled),Generic,Wrought,7.85,1188.0,1490.4,12.36,210.0,410.4,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001139,Metal,Alloy Steel,AISI 9310 (Martensitic),Generic,Wrought,7.85,1220.9999999999998,1531.7999999999995,11.52,210.0,421.8,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001121,Metal,Alloy Steel,AISI 9310 (Normalized),Generic,Wrought,7.85,979.0,1228.2,11.28,210.0,338.2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001136,Metal,Alloy Steel,AISI 9310 (Precipitation Hardened),Generic,Wrought,7.85,1122.0,1407.6,10.44,210.0,387.6,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001122,Metal,Alloy Steel,AISI 9310 (Quenched),Generic,Wrought,7.85,957.0,1200.6,12.24,210.0,330.6,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001127,Metal,Alloy Steel,AISI 9310 (Solution Treated),Generic,Wrought,7.85,1067.0,1338.6,9.84,210.0,368.6,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001126,Metal,Alloy Steel,AISI 9310 (Stress Relief),Generic,Wrought,7.85,1254.0,1573.1999999999998,13.079999999999998,210.0,433.2,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001135,Metal,Alloy Steel,AISI 9310 (Stress Relieved),Generic,Wrought,7.85,1034.0,1297.1999999999998,13.079999999999998,210.0,357.2,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001123,Metal,Alloy Steel,AISI 9310 (Tempered (200°C)),Generic,Wrought,7.85,1111.0,1393.8,11.52,210.0,383.8,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001124,Metal,Alloy Steel,AISI 9310 (Tempered (400°C)),Generic,Wrought,7.85,1177.0,1476.6,12.24,210.0,406.6,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_001125,Metal,Alloy Steel,AISI 9310 (Tempered (600°C)),Generic,Wrought,7.85,1155.0,1449.0,12.0,210.0,399.0,42.0,0.3,0.0,98.5,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000141,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (H12),Generic,Wrought,2.8,315.0,432.0,10.8,73.0,117.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000142,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (H14),Generic,Wrought,2.8,381.5,523.2,10.68,73.0,141.70000000000002,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000143,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (H16),Generic,Wrought,2.8,315.0,432.0,9.6,73.0,117.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000144,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (H18),Generic,Wrought,2.8,367.5,504.0,10.2,73.0,136.5,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000145,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (H19),Generic,Wrought,2.8,332.5,456.00000000000006,11.4,73.0,123.5,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000146,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (H22),Generic,Wrought,2.8,336.0,460.8,11.52,73.0,124.8,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000147,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (H24),Generic,Wrought,2.8,339.5,465.6,10.44,73.0,126.1,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000148,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (H26),Generic,Wrought,2.8,357.0,489.6,11.04,73.0,132.6,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000149,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (H28),Generic,Wrought,2.8,367.5,504.0,10.2,73.0,136.5,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000140,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (O (Annealed)),Generic,Wrought,2.8,329.0,451.2000000000001,11.28,73.0,122.2,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000150,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (T1),Generic,Wrought,2.8,353.5,484.8,10.92,73.0,131.3,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000159,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (T10),Generic,Wrought,2.8,346.5,475.2,11.88,73.0,128.7,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000151,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (T2),Generic,Wrought,2.8,329.0,451.2000000000001,10.080000000000002,73.0,122.2,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000152,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (T3),Generic,Wrought,2.8,332.5,456.00000000000006,10.2,73.0,123.5,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000153,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (T4),Generic,Wrought,2.8,318.5,436.8,12.12,73.0,118.3,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000154,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (T5),Generic,Wrought,2.8,343.0,470.4,11.76,73.0,127.4,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000155,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (T6),Generic,Wrought,2.8,357.0,489.6,12.24,73.0,132.6,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000156,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (T7),Generic,Wrought,2.8,322.0,441.6,12.24,73.0,119.6,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000157,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (T8),Generic,Wrought,2.8,371.0,508.8,11.52,73.0,137.8,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000158,Metal,Aluminum - Cu Alloys (2xxx),AA 2011 (T9),Generic,Wrought,2.8,315.0,432.0,9.6,73.0,117.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000161,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (H12),Generic,Wrought,2.8,310.5,436.5,11.7,73.0,121.5,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000162,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (H14),Generic,Wrought,2.8,376.05,528.6500000000001,11.57,73.0,147.15,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000163,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (H16),Generic,Wrought,2.8,310.5,436.5,10.4,73.0,121.5,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000164,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (H18),Generic,Wrought,2.8,362.25,509.25,11.05,73.0,141.75,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000165,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (H19),Generic,Wrought,2.8,327.75,460.75000000000006,12.35,73.0,128.25,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000166,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (H22),Generic,Wrought,2.8,331.2,465.6,12.48,73.0,129.6,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000167,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (H24),Generic,Wrought,2.8,334.65,470.45,11.310000000000002,73.0,130.95,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000168,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (H26),Generic,Wrought,2.8,351.90000000000003,494.7,11.96,73.0,137.7,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000169,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (H28),Generic,Wrought,2.8,362.25,509.25,11.05,73.0,141.75,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000160,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (O (Annealed)),Generic,Wrought,2.8,324.3,455.9,12.22,73.0,126.9,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000170,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (T1),Generic,Wrought,2.8,348.45,489.85,11.83,73.0,136.35,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000179,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (T10),Generic,Wrought,2.8,341.55,480.15,12.87,73.0,133.65,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000171,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (T2),Generic,Wrought,2.8,324.3,455.9,10.920000000000002,73.0,126.9,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000172,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (T3),Generic,Wrought,2.8,327.75,460.75000000000006,11.05,73.0,128.25,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000173,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (T4),Generic,Wrought,2.8,313.95,441.35,13.13,73.0,122.85,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000174,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (T5),Generic,Wrought,2.8,338.1,475.3,12.74,73.0,132.3,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000175,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (T6),Generic,Wrought,2.8,351.90000000000003,494.7,13.26,73.0,137.7,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000176,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (T7),Generic,Wrought,2.8,317.40000000000003,446.2000000000001,13.26,73.0,124.2,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
M_000177,Metal,Aluminum - Cu Alloys (2xxx),AA 2014 (T8),Generic,Wrought,2.8,365.7000000000001,514.1,12.48,73.0,143.1,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,4.4,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,Unknown,Unknown,as-built,Unknown
